	highly_variable	highly_variable_rank	means	variances	variances_norm
5271_C	False		0.0007017373184983929	7.14851755489454e-07	1.4614730481815426
5271_T	False		0.00018682666510964432	2.8467200139706782e-08	0.6541053002026563
5272_C	False		0.0010331686644349247	6.356329379058883e-07	0.5034040666776507
5272_G	False		0.0003689345030579716	1.1108984348748249e-07	1.036620886362709
5272_T	False		0.00026088479595879716	5.555855312724224e-08	0.8608320923395022
5273_C	False		0.0012152525402295093	5.576475407413651e-07	0.32651778881506077
5273_G	False		7.636502656775217e-05	1.749485176017837e-08	1.3005826451752307
5273_T	False		0.0005570803574907283	1.453083448432893e-07	0.49143857351899267
5274_A	False		0.000622294299925367	5.167003119337531e-07	1.428030598797571
5274_C	False		0.00018430979495557645	2.7741372301055186e-08	0.6470133657801628
5274_T	False		0.0005251876233766476	1.1364003705922214e-08	0.043239002007478336
5275_C	False		0.0021720773462827006	4.734218194822879e-08	0.008712179503350239
5275_G	False		7.558579090982676e-05	1.713963466361707e-08	1.2947456595646383
5275_T	False		0.0005642195368030419	9.336652595269275e-08	0.30919552551637636
5276_C	False		0.0017054018874963124	9.335778558527043e-07	0.2706047618703747
5276_G	False		0.0004617323187024643	2.1740276188039745e-07	1.149713291052097
5276_T	False		0.0001509320087886105	6.834141099001442e-08	1.98126978576918
5277_A	False		0.0006831071902221689	5.79070139581177e-08	0.1286270585196623
5277_C	False		0.00021708455945675573	1.413771127579423e-07	2.4174264995486077
5277_G	False		0.00045009587483946234	4.4634849935545095e-08	0.25276549206332194
5278_A	False		0.0002590416018695881	5.470800104249064e-08	0.854291739125455
5278_C	False		0.0006460692384280264	9.440755535723089e-08	0.24321543400907955
5278_G	False		0.0009849366227475305	1.4708162139766637e-07	0.12641048136440522
5279_A	False		0.00078087009023875	7.407286667228353e-08	0.11030412860599145
5279_G	False		0.00025897387725611526	5.487570769383311e-08	0.8571583097411873
5279_T	False		0.00018295715562999249	2.7256611945903697e-08	0.6409392102064813
5280_C	False		0.002279785694554448	3.0553635388107216e-07	0.05101997464207666
5280_G	False		0.0003401693587269013	1.4720032409805405e-08	0.1603635131830528
5280_T	False		0.00036764328251592815	1.1042594672878473e-07	1.0385343382482501
5281_A	False		0.00033775565680116415	1.4790120419216088e-08	0.162999161402321
5281_G	False		0.00021367522034173211	1.3697129244401596e-07	2.4055671180434137
5281_T	False		0.00030614560819230974	7.035552010147646e-08	0.8998445732047979
5282_C	False		0.0023444614683588347	2.078053869501572e-06	0.327840363929969
5282_G	False		0.00045938192245860893	2.0533215780979514e-07	1.101764051677677
5282_T	False		0.000647487681514273	9.861649434026204e-08	0.25286187109657193
5283_C	False		0.0013035353234348197	3.9871204362370684e-07	0.20401922923903895
5283_G	False		0.0003100598502593736	7.221620097984313e-08	0.9089290452196029
5283_T	False		0.00015148072270676494	6.883922744968151e-08	1.9875088502104916
5284_C	False		0.0021908150908226767	3.620114341500742e-07	0.06549135067883044
5284_G	False		0.0011431614596707125	4.3353523063921517e-07	0.2851438882265288
5284_T	False		0.0004892070428468287	3.166383466502157e-08	0.1430114238866019
5285_C	False		0.0029832497239112854	6.209915201227378e-07	0.060404504463294574
5285_G	False		0.00018287348211742938	2.741206826845745e-08	0.6449244762567495
5285_T	False		0.0003335666745745887	1.1505198277613749e-07	1.2935061883242793
5286_C	False		0.0034602566932638488	1.820739420756716e-06	0.12966391733585517
5286_G	False		0.0004697725040993343	2.2620967543321582e-07	1.1377253571171833
5286_T	False		0.0003744631346004705	1.1259457670556622e-07	1.0154734603940172
5287_C	False		0.0013192788852999608	4.0280166494604663e-07	0.20130377109499809
5287_G	False		0.0006799985324808707	5.962321415325424e-08	0.13427689358962291
5287_T	False		0.0001567152503412217	7.367900891773935e-08	2.0488221508345785
5288_A	False		0.0005714090754433224	1.0478541942841307e-07	0.3395594124976421
5288_G	False		0.0001562011893838644	7.319643779797797e-08	2.0426806880100616
5289_C	False		0.000978386999728779	1.3120375733229577e-07	0.11421649372235691
5289_G	False		0.0002884589242360865	1.048775042981007e-07	1.4393195326388144
5289_T	False		0.00021292451613893112	1.3601054498998207e-07	2.4028886515062022
528_C	False		0.047619049747784935	0.0068027215065801965	2.1584927638863123
5290_C	False		0.0011667713503508519	9.789743539936803e-07	0.6201372942464661
5290_G	False		0.0006107341808577379	2.7997209240539754e-07	0.7986985083196402
5290_T	False		0.00030536709042886895	6.999302310134939e-08	0.8979857855727761
5291_A	False		0.0008698158781044185	2.9079460962418706e-07	0.32347503128708566
5291_C	False		0.00021077036702384552	1.3327244775091505e-07	2.395081266821489
5291_G	False		0.00021077036702384552	1.3327244775091505e-07	2.395081266821489
5292_C	False		0.0013451812944064538	5.623844860280342e-07	0.2702674982040616
5292_G	False		0.0004136417798387508	2.211098789675066e-07	1.5738998879027772
5292_T	False		0.0003647488677718987	1.0693652704111047e-07	1.023311388008885
5293_A	False		0.0004064677147349964	6.437048418054814e-09	0.04789840024758016
5293_C	False		0.0002273063437314704	5.256813626879856e-08	0.9667589052112115
5293_T	False		0.00010469011613167822	3.288006227510066e-08	1.5297402423512791
5294_A	False		0.0019360793521627784	2.525578666851307e-06	0.5764713022962187
5294_G	False		0.00010465724820581575	3.285941804315205e-08	1.5294580431478324
5294_T	False		0.0013858283928129822	1.1510938386813512e-06	0.5183930982297109
5295_A	False		0.001937206368893385	2.3394131493245086e-07	0.05333874030735101
5295_G	False		0.0007352841106088212	1.175839765810296e-07	0.21011412429626652
5296_A	False		0.0009878493535021942	1.241139140307335e-07	0.10608654743400588
5296_C	False		0.0041918739055593806	4.422244037266021e-08	0.002053156137255022
5296_G	False		0.0003292831194509442	1.3790436058292126e-08	0.15824875031237307
5297_A	False		0.0005505786005718013	9.034141740028554e-08	0.31161310288724936
5297_T	False		0.00010294420644640923	3.179252889738086e-08	1.5147963871462171
5298_C	False		0.00542695044229428	2.037632689223653e-06	0.05268605032447655
5298_G	False		0.00045482970502537984	2.1301609996599814e-07	1.174656622118635
5298_T	False		0.0010538468486629426	5.519983262410154e-08	0.04226395958280707
5299_A	False		0.0009279220442598065	7.958882296244256e-08	0.07696783123618514
5299_C	False		0.0009676387126091868	2.947531908873615e-07	0.2624433336382793
5299_G	False		0.0003209692076779902	1.0834643961035826e-07	1.2952823722369837
5300_A	False		0.000505237413259844	2.1261488240207653e-07	0.887800127762801
5300_T	False		0.00014571949335125586	6.370250967491615e-08	1.9244257948567967
5301_C	False		0.00388623820617795	3.347987762687165e-08	0.0018440793260078548
5301_G	False		0.00039763723422462743	6.15002750886136e-09	0.04812940718080806
5301_T	False		0.00024755468863683444	5.003663177328581e-08	0.8242537512830939
5302_A	False		0.0018613055193175871	1.2734922435010718e-07	0.03136118630838209
5302_C	False		0.00010199918566892545	3.1211501481474046e-08	1.5067473479691822
5302_G	False		0.00039935273040706914	2.0547943056392188e-07	1.5922477818047207
5303_A	False		0.00021663777685413757	1.40795775682254e-07	2.415902511322107
5304_A	False		0.0012984646794696648	8.03991087417569e-07	0.4145372723881905
5304_T	False		0.0012008338623369734	6.940768981946546e-07	0.41588982573034106
5305_A	False		0.0015300732338801026	5.5099456645534234e-08	0.01997462047335672
5305_G	False		0.00017405654944013804	2.4781253499988656e-08	0.6160585938856646
5305_T	False		0.00027621203237989295	9.666767383510101e-08	1.4043904557554037
5306_A	False		0.0009156397233406702	1.7374000076062412e-07	0.17243372664439918
5306_G	True	711.0	0.0002871706577328344	2.474009558091486e-07	2.638294137946318
5306_T	False		0.0004612755631872763	3.0778833150783253e-07	1.6323326556354358
5307_C	False		0.0021555023073839643	1.5932059216834425e-06	0.2976413879296104
5307_G	False		0.00014808233633326987	6.578513495276278e-08	1.949603253468099
5307_T	False		0.00039423114503733814	5.6739021304521566e-09	0.04530062112439912
5308_A	False		0.0002759670266338314	9.6862063674887e-08	1.4087319014484865
5308_G	False		7.153075906292845e-05	1.53499481749504e-08	1.2648769785941927
5308_T	False		0.0002907501863470922	6.344992449607606e-08	0.8622487316827717
5309_A	False		0.0008337596373166889	2.631844280978438e-07	0.32768645333781293
5309_G	False		0.0004838677462733661	4.371661920181629e-07	2.0279352843835787
5309_T	False		0.00014290817974445721	6.126824307255483e-08	1.895806372831558
5310_C	False		0.0014202528982423246	7.138089243342005e-07	0.3039114469158616
5310_G	False		0.0002922492179398735	6.410705555547667e-08	0.8657863804443404
5310_T	False		0.00014377111801877618	6.201040609606481e-08	1.9045096507160224
5311_A	False		0.00029124674620106816	6.365935751734037e-08	0.8633019545732071
5311_C	False		0.00257930502993986	1.537889191897055e-05	2.002597830404679
5311_G	False		0.00021950043931913873	4.9134006913085275e-08	0.9438333329765374
5312_A	False		0.0007540890073869377	7.798383515140317e-08	0.12937921520977735
5312_G	False		7.207207090687007e-05	1.5583151047449495e-08	1.2688131912797413
5312_T	False		0.00010384215662876765	3.234958005970378e-08	1.522470444246668
5313_C	False		0.005482287301371495	8.403778316966568e-07	0.02123376034537016
5313_G	False		0.0007271588159104189	2.260773898032768e-08	0.04162505536852834
5313_T	False		0.000771922767550374	2.7901574466049394e-07	0.43045827884742677
5314_A	False		0.0002480305459660788	4.9489089442880625e-08	0.8132315385184287
5314_C	False		0.0002480305459660788	4.9489089442880625e-08	0.8132315385184287
5314_G	True	485.0	0.000300165091175586	2.702972370560175e-07	2.6795719637966355
5315_C	False		0.0015953673670689266	1.9718011895428603e-07	0.06544224957058842
5315_G	False		0.0005504538906582942	9.536325937499455e-08	0.32906287893227
5315_T	False		0.00021103724914913377	1.3361016271934736e-07	2.396057895323684
5316_A	False		0.00021862702366585532	1.4339331994218234e-07	2.4226198438516273
5316_C	False		0.00010568590369075537	3.3508529456728316e-08	1.5383056217370257
5316_T	False		0.0002842474835536753	1.0375511960236417e-07	1.4520157555354725
5317_A	False		0.0003691580107746025	1.1229398560543265e-07	1.0464306176961868
5317_G	False		7.268498302437365e-05	1.5849319982000227e-08	1.2732895216588005
5317_T	False		0.0002562223623196284	5.399505671685917e-08	0.853521816891301
5318_A	False		0.0017235922859981656	1.443450384271936e-08	0.004100347617024617
5318_G	False		0.000634845404420048	4.0416287686440717e-07	1.0781488595490236
5318_T	False		0.0005182411890321722	3.0497339394571036e-07	1.1977525526269799
5319_C	False		0.00367015996016562	4.6099539332137703e-07	0.028856408207989744
5319_G	False		0.0006306119418392578	1.7992498503701488e-07	0.4858786146423064
5319_T	False		0.0005021711597995212	4.7049886554060633e-07	1.993893148110142
531_C	False		0.055555557211240135	0.009259260018114685	2.187581132043841
5320_A	False		0.001249825252064814	1.043524887214362e-07	0.057904229883315256
5320_G	False		0.00044849616824649274	1.9775113403488128e-07	1.1295341188925299
5321_A	False		0.0012965490653490026	3.8313692754738233e-07	0.19811318440819167
5321_G	False		0.0006645950391733398	4.792769254536293e-08	0.11528375143107199
5321_T	False		0.000969566055573523	1.3743596341263714e-07	0.1218598204052333
5322_C	False		0.004968683933839202	3.416382434459029e-06	0.10804848481369184
5322_G	False		0.0005334407129945854	2.2838832183066236e-07	0.8378284214269238
5322_T	True	269.0	0.00032425421522930264	3.1542238794971153e-07	2.7364220053405175
5323_A	False		0.001307985376721869	1.2511471184221384e-07	0.06359511281402659
5323_C	False		0.0007219612889457494	1.179916711254227e-07	0.22162072839228475
5323_G	False		0.0002169432700611651	1.4119315167563568e-07	2.4169455408675273
5324_A	False		0.0004932602071979394	3.3321627578967966e-08	0.14750383706901055
5324_G	False		0.0003703437784376244	1.1223613843859731e-07	1.0383341002360165
5324_T	False		0.0005697128071915358	9.55385479294678e-08	0.3112174028590637
5325_C	False		0.00795303595562776	1.4605997265126626e-06	0.01644325683948574
5325_G	False		0.001030237379988345	6.778604982310659e-07	0.5393788290617565
5325_T	False		0.0006499091978184879	1.9446398335255285e-07	0.49452485531216445
5326_A	False		0.0011064877229121823	7.051556726042402e-08	0.04921179853376652
5326_G	False		0.000390560215843531	2.40352314293019e-07	1.9617828460654714
5326_T	True	421.0	0.00030792917823418975	2.844611448615486e-07	2.7040411298748537
5327_A	False		0.0015265709565331538	1.8119943159528354e-07	0.06600413800616292
5327_G	False		0.0002319647464901209	1.6142293954944501e-07	2.4641825904984818
5327_T	False		0.0010062814496147137	1.498047169325083e-07	0.12394680203312092
5328_A	False		0.0005844894524974128	9.746576426775267e-08	0.3021428304517051
5328_G	False		0.00015594541522053382	7.2956917524012e-08	2.03963311672423
5329_A	True	285.0	0.0003229974148174127	3.1298198463477193e-07	2.7345444767804885
5329_C	False		0.004273115734880169	6.499643169361123e-07	0.028898706077882638
5329_G	False		0.00015786565685023865	7.476469345609644e-08	2.0626387582503147
532_T	False		0.055555557211240135	0.009259260018114685	2.187581132043841
5330_A	False		0.0003543975471984595	1.512805218634491e-08	0.15345789773090654
5330_G	True	91.0	0.00034423409185061854	3.5549130603481315e-07	2.7657605961432092
5331_A	False		0.0004835814955489089	2.3612345608070145e-07	1.096931638822188
5331_G	False		0.00024179074777445445	5.903086402017536e-08	1.0024286081622713
5331_T	False		0.00016196954917783538	7.87024037106153e-08	2.112531260564873
5332_A	False		0.0006237339694052935	4.98128970854349e-07	1.371269785644914
5332_C	False		0.0008855115156620741	7.151545407662608e-07	0.7617987029205872
5332_G	False		0.0002421941802216073	5.9028536319852574e-08	1.0002263056293232
5333_A	False		8.047642283296834e-05	1.9429363451234827e-08	1.3318617666748964
5333_C	False		0.00031325109011959285	1.2578287395183998e-07	1.5613056304914767
5334_C	False		0.001249354953567187	1.5403981830306325e-07	0.08553680546839963
5334_G	False		0.00044232135405763984	2.415159255829037e-07	1.4289726104603215
5335_C	False		0.00011938873406810065	4.2761012253062236e-08	1.663020693449931
5335_G	False		8.177952258847654e-05	2.006367105912593e-08	1.3419369341961718
5335_T	False		0.00011938873406810065	4.2761012253062236e-08	1.663020693449931
5336_A	False		0.0007032384067618599	2.2551049126024457e-07	0.45802013733054675
5336_G	True	175.0	0.00033450409925232333	3.356790040533554e-07	2.752391979038631
5336_T	False		8.30426870379597e-05	2.0688264402548025e-08	1.3517739147897332
5337_A	False		0.0011842680202486615	1.6476754835134007e-07	0.10144571009254184
5337_T	False		0.00025582555099390447	6.588345217813503e-08	1.0432748743488154
5338_A	False		0.0006438910301464299	2.0548690547648369e-07	0.5331518015581987
5338_C	False		0.007622004020959139	3.53499946857957e-05	0.4354029929406193
5338_G	False		0.00034911598777398467	9.1435167940519e-08	0.9532577248819373
5339_A	True	1781.0	0.00025513457755247754	1.9528096277474555e-07	2.533946079057213
5339_T	False		0.00021419237600639462	3.8180376712247846e-08	0.7551450673161394
5340_A	False		0.00035302476802219945	9.347853257673539e-08	0.9551360472112619
5340_C	False		0.0025069856783375144	2.530805656206757e-06	0.348687037078505
5340_G	False		0.00017749378457665443	9.451213183657523e-08	2.2665400836444194
5341_C	False		0.0009282610262744129	1.1951060462852329e-07	0.11549364940713355
5341_G	True	26.0	0.00035527135090281564	3.7865318315923947e-07	2.7743856204545323
5342_A	False		8.967805964251359e-05	2.4126461448236215e-08	1.4045218867705938
5342_T	False		0.000132590823341161	5.2740976171303865e-08	1.7921805652295246
5343_A	False		0.0003171541223612924	8.105450063536953e-08	0.9879057188014827
5343_C	False		0.0005007077124901116	3.1071323018651006e-07	1.326128720728396
5343_G	False		0.0006409950437955558	7.84932235856862e-07	2.055325443512
5344_A	False		0.00018239853670820594	9.980768566496757e-08	2.28500914111809
5344_C	False		0.00022539143295337757	4.2259851519596286e-08	0.7855497293727994
5344_G	False		9.119926835410297e-05	2.4951921416241892e-08	1.4168549723691766
5345_A	False		0.0001372872017479191	5.654332871701987e-08	1.8392051507006582
5346_A	False		0.00023263768525794148	4.5222065560125845e-08	0.8073158960833466
5346_C	False		0.0009351387270726264	1.8306129377672506e-07	0.17441439417356014
5346_G	False		9.36329597607255e-05	2.630139286488505e-08	1.4367615400109195
5347_C	False		0.0006571025975669423	3.4578124331001604e-07	0.856675374017285
5347_G	False		0.0011875594888503354	9.640228148076577e-07	0.5903153842112704
5348_T	False		0.0011462264810688794	2.2818310880187804e-06	1.493520146271977
5349_A	False		0.0004800389287993312	1.9066313197981883e-07	0.9025634964997126
5350_A	False		9.692739695310593e-05	2.818475959088032e-08	1.4640406407820072
5350_C	False		0.0006866650461840133	3.7848547794120173e-07	0.8274868139158282
5350_G	False		0.00014380213300076625	6.203715893097874e-08	1.904822478737529
5351_C	False		0.0006324627223269393	5.621640038633181e-07	1.5100691639510961
5351_G	False		9.738046598310272e-05	2.8448866828017795e-08	1.4678212178151624
5352_A	True	549.0	0.0002960331621579826	2.6290689206970114e-07	2.6658119154116293
5352_G	False		0.00014723203882264593	6.503181645715331e-08	1.9404202496085712
5352_T	False		0.00014723203882264593	6.503181645715331e-08	1.9404202496085712
5353_A	False		0.0008461029501631856	1.789304526090209e-07	0.214058789051879
5353_C	False		0.000449921596252049	2.361176130868392e-08	0.13383709411838693
5353_T	False		9.962144152571757e-05	2.9773294105202643e-08	1.4866211743964826
5354_A	False		0.0014573986215206485	6.764567813960095e-07	0.2716343231222338
5354_T	False		0.0005068052463078251	4.0223691994512924e-07	1.6670169894875735
5355_A	False		0.0010248314356431365	8.793242732609087e-07	0.7057838118397727
5355_G	False		0.0002540092682465911	5.3919864759993204e-08	0.8608265512555471
5355_T	False		0.00010221813378545146	3.1345639924488124e-08	1.5086096915927498
5356_A	False		0.002066542704900106	1.281179586228494e-05	2.3639044913763705
5356_C	True	438.0	0.0003060912131331861	2.810754906313525e-07	2.6985755722429707
5357_C	True	1995.0	0.000730536412447691	1.6010503822192846e-06	2.4704687309591513
5357_G	False		0.00020964360252643624	1.3185132400287215e-07	2.390930494577556
5358_C	False		0.0014709325429672997	1.2424366654955542e-07	0.048890510323478416
5358_G	False		0.00021083701479559144	1.3335674714734607e-07	2.3953253965323245
5358_T	False		0.00021164020290598273	1.343747246800956e-07	2.3982548207700836
5359_A	False		0.00010683761017086606	3.424282311100399e-08	1.5482540344655733
5359_C	False		0.00010683761017086606	3.424282311100399e-08	1.5482540344655733
5359_G	False		0.00015880577848292887	7.565782886244502e-08	2.073995510074262
5360_A	False		0.00026769527660993236	6.009591544159731e-08	0.9051981773811986
5360_T	False		0.00016041065100580454	7.719473225381324e-08	2.0934930396124307
5361_A	False		0.00016228497649232546	7.900923966633883e-08	2.1163919231619364
5361_C	False		0.0015921046724542975	2.2718640287049323e-06	0.7572768212347537
5361_G	False		0.00010893246508203447	3.559884421807389e-08	1.566616515376278
5362_C	False		0.0012763146466265123	5.617356047952175e-07	0.2994279356758284
5362_G	False		0.00016469038867702088	8.136876540165045e-08	2.1458809758276502
5363_A	False		0.00022675737272948027	1.5425671374891047e-07	2.4485305776584423
5363_G	False		0.00016758841229602695	8.42576251882752e-08	2.1813846645984376
5363_T	False		0.00033812835075271625	1.1570462588048868e-07	1.2728927050038397
5364_A	False		0.0004030815519702931	1.3082004298611197e-07	0.9926628690832678
5364_C	False		0.0013059170256989698	2.8229082239818075e-07	0.14393230794855258
5364_G	False		0.0005156561286033442	3.270894219701987e-08	0.1300102788325518
5365_A	False		0.0008166461096455654	5.345815391204036e-07	0.7038675159025668
5365_G	False		0.0002875620169409861	6.983482707077283e-08	0.9622300617909152
5365_T	False		0.0003493847228431453	1.243645136160422e-07	1.294797550013884
5366_A	False		0.0011818004810872178	8.233457401203585e-07	0.5089893503776856
5366_G	False		0.0001745200715959072	9.13717710301085e-08	2.2549746854044552
5366_T	False		0.00011642799169446032	4.066643034807309e-08	1.6350350733715875
5367_C	False		0.0016854594772060711	1.1504522590860494e-06	0.3411540490305783
5367_G	False		0.0001772107013190786	9.421089985206686e-08	2.2654523406199747
5367_T	False		0.0007692182358975211	6.383143900387566e-07	0.9955821935771186
5368_G	False		0.00012055454620470603	4.3600195265094346e-08	1.6741623927294873
5368_T	False		0.00017911517837395272	9.62467345180621e-08	2.272710378544949
5369_A	False		0.0009401771142923584	4.475192287237956e-07	0.421993713853558
5370_A	False		0.00012756728877623877	4.882024069368639e-08	1.7423705661020317
5370_C	False		0.001157124002929777	1.3682175584993948e-07	0.08801693792057187
5371_A	False		0.0003980477631557733	1.6132572762293335e-07	1.2595188136832622
5371_G	False		0.00013031014047252634	5.0942201510996086e-08	1.7694901268422851
5371_T	False		0.00013031014047252634	5.0942201510996086e-08	1.7694901268422851
5372_C	False		0.0017295383343783517	6.607143131526106e-07	0.18647226721529034
5372_G	False		0.00046993277889365953	1.7804366071329286e-07	0.8945861845956896
5372_T	False		0.0008050158503465354	6.390731384271587e-07	0.8734046794354469
5373_C	False		0.0019567544804885983	8.749239773240946e-07	0.19573445544821655
5373_G	False		0.00020044097133601704	1.2052975456033304e-07	2.355707999693112
5373_T	False		0.0006761365608933071	3.7838050369178875e-07	0.8667202966730113
5374_A	False		0.00047696059724936884	1.8155288629509772e-07	0.8745008387339299
5375_G	False		0.000345985172316432	9.982281546730442e-08	1.0571369353814317
5376_C	False		0.00156802588996167	8.104492372787923e-07	0.27900101047166015
5376_G	False		0.00042820782982744277	1.826306110088612e-07	1.1814140937988855
5376_T	False		0.00014330754250598451	6.161115621255325e-08	1.899834026985696
5378_C	False		0.0021990162009994187	4.0410488470961295e-06	0.7256341435214448
5378_G	False		0.0007333157118409872	8.356144955561659e-07	1.5041706683019063
5378_T	True	550.0	0.00043802013775954646	5.755849470531413e-07	2.6652747384984634
5379_A	False		0.0005914557356542597	4.5592655013139346e-07	1.3786338063964017
5379_T	True	559.0	0.00029524652442584437	2.615115164896884e-07	2.6632092327174757
5380_A	False		0.0003797718284962078	1.2113618933356722e-07	1.0569253731856154
5380_C	False		0.0012836908766378958	3.169796310253676e-07	0.16709821466983082
5380_G	True	490.0	0.00030003001059715945	2.700540280460432e-07	2.6791237746971603
5381_C	False		0.0007689043219822148	4.953301282876089e-07	0.7735520149289747
5381_G	False		0.0004545498813968152	2.02956046457768e-07	1.121009188046597
5382_G	False		0.00038928484233717125	1.263023816622674e-07	1.038929426264428
5383_A	True	866.0	0.00047180937447895605	6.678122452580693e-07	2.6056522064225143
5383_C	False		0.0011006148997694254	7.457275780559309e-08	0.05256034695267322
5384_A	True	315.0	0.00032175031568234164	3.1056979857788343e-07	2.7327287286800734
5384_G	False		0.0004738642116232465	2.2047240377815863e-07	1.0815240021518417
5384_T	False		0.0004738642116232465	2.2047240377815863e-07	1.0815240021518417
5385_A	False		0.0016103873495012522	2.1624119133791893e-06	0.7036673596053536
5385_G	True	331.0	0.00032020492168764275	3.075935692221483e-07	2.730557788850697
5385_T	True	264.0	0.000324886292219162	3.166533157142326e-07	2.7373814417898275
5386_A	False		0.0016309343821679552	7.72362992130158e-08	0.024477276712497918
5386_G	True	260.0	0.00032520325233538944	3.1727146687628974e-07	2.737865875486808
5386_T	True	259.0	0.00032520325233538944	3.1727146687628974e-07	2.737865875486808
5387_A	True	1816.0	0.00024987506913021207	1.8731265082596282e-07	2.5165179542732585
5387_G	False		0.0001697216648608446	8.641633074112109e-08	2.2073782856965862
5388_C	False		0.0015374238913257916	2.5155235299972335e-07	0.0902797627660374
5388_G	True	88.0	0.00034453056287020445	3.5610393860495724e-07	2.766101518275364
5388_T	False		0.00042926861594120663	1.543598703057589e-07	0.991598958185289
5389_G	False		0.00043696368811652064	1.60452240949313e-07	0.9809560469827395
538_C	False		0.22222222884496054	0.03703704090030097	0.7385474486522108
5390_C	False		0.001334414603964736	5.060576525780625e-07	0.24721743816703784
5390_G	True	38.0	0.0003527336909125249	3.732631872657186e-07	2.773236625472722
5390_T	True	39.0	0.0003527336909125249	3.732631872657186e-07	2.773236625472722
5391_A	False		0.0013529530842788517	5.038789302078985e-07	0.2392383346087708
5391_C	False		0.0006312481709755957	3.1624706488575853e-07	0.8524612101415097
5391_G	True	932.0	0.00027166530101870495	2.2140609895678584e-07	2.5933858137210786
5393_A	True	728.0	0.0002858776521558563	2.451780949581667e-07	2.6348151168445133
5393_C	False		0.003008944603304068	6.790390048812125e-06	0.6488965297595501
5394_C	False		0.0012630272346238296	1.9576744860607353e-07	0.10646815203869084
5395_C	False		0.0016899144393391907	5.459460126011244e-07	0.16106159160250913
5395_T	False		0.00019805901683866978	1.1768212595199474e-07	2.3463318397436357
5396_A	False		0.0002039983713378509	1.2484600592589618e-07	2.3695556892844123
5396_G	False		0.0002039983713378509	1.2484600592589618e-07	2.3695556892844123
5397_C	False		0.0023233150908102593	1.7239493488962756e-06	0.27703164779460154
5398_C	True	227.0	0.00032840723482271034	3.2355396139713413e-07	2.7428519310033375
5399_G	True	720.0	0.00045724736992269754	6.272254838243603e-07	2.6364997370471
539_C	False		0.055555557211240135	0.009259260018114685	2.187581132043841
5401_A	True	13.0	0.0003565062458316485	3.8129011980025365e-07	2.774735993640186
5401_G	True	1935.0	0.0002380952355451882	1.700680254881034e-07	2.4820936177470094
5402_C	False		0.0013676030406107504	2.3169080170322516e-06	1.0747193835776423
5402_G	False		0.0012314466681952279	1.2552764398296572e-06	0.7165555218275543
5402_T	True	1994.0	0.0007301935305198034	1.5995477138230673e-06	2.470762961605064
5403_C	False		0.0022469424487402043	5.23729247151907e-07	0.09005906970220307
5403_G	False		0.000621758847652624	3.259226741488296e-07	0.9020917360851941
5404_C	False		0.0033897866184512773	1.016660698781646e-05	0.7567447283980844
5404_T	True	1602.0	0.0005274261736000577	8.345351477104984e-07	2.547870093310532
5405_C	False		0.00184859917499125	1.9310612908146445e-07	0.048171657045647555
5406_C	False		0.0034649982505167523	1.0239372846433352e-05	0.7270429413579023
5406_G	True	265.0	0.00039777248942603666	4.7466884054803013e-07	2.737264139432556
5407_A	False		0.0012453403517914314	1.8981130272112477e-07	0.10605071198768942
5408_C	False		0.0008333333147068819	2.083333300955321e-06	2.3658452966991823
5409_C	True	790.0	0.0002812939540793498	2.373788797100856e-07	2.6232554908009393
5410_C	False		0.0031359768084560833	4.573900550196218e-06	0.40114392325724835
5410_G	True	574.0	0.00044091709423810244	5.832236243170325e-07	2.659965566936866
5410_T	True	1385.0	0.0005757052373761932	9.94309551079738e-07	2.55944154383187
5411_C	False		0.0022770294841999808	1.3580983055812004e-06	0.22733846698027005
5411_G	False		0.000896861000607411	2.4130789011838822e-06	2.332934694466226
5411_T	False		0.0009278844809159636	8.907182499015644e-07	0.8614526928181763
5412_G	True	789.0	0.00046360686731835205	6.447940081532197e-07	2.6234301413466206
5413_A	True	1335.0	0.0006653359935929378	1.3280159772341594e-06	2.561565983896474
5413_T	False		0.0009483167280753454	2.6979138742355456e-06	2.33394817424226
5414_C	True	1038.0	0.0004909180182342728	7.23001536144744e-07	2.579274069300648
5415_A	True	1282.0	0.0005058168899267912	7.67552230589993e-07	2.5653698402566794
5415_T	False		0.0010069706477224827	1.0373830681373883e-06	0.8573257541492656
5416_C	False		0.005577715036148827	3.741225215201032e-05	0.9090091596023004
5418_A	False		0.002865518598506848	1.0977425879310638e-05	1.1599747714443456
5418_C	True	57.0	0.0003505082180102666	3.6856802691718116e-07	2.7717847393501978
5419_A	True	15.0	0.0003607503604143858	3.90422465948063e-07	2.774728819367461
5419_C	False		0.0007440476523091396	1.6608206803174308e-06	2.456335259822365
5420_G	True	75.0	0.00036954914685338736	4.096996911171882e-07	2.769583883096389
5421_A	False		0.0007788161747157574	1.8196639671761794e-06	2.410498727109946
5421_T	True	1350.0	0.0006038647455473741	1.0939578835994141e-06	2.560759972563373
5422_T	False		0.0007936508239557346	1.889644849994284e-06	2.3943532937867573
5423_G	True	1141.0	0.0006277463786924878	1.1821965241707578e-06	2.5727935510591577
5424_A	True	1110.0	0.000649772584438324	1.2666132628569304e-06	2.574179525103631
5425_C	False		0.0019303945203622181	4.3562726226067006e-07	0.09999327383679049
5426_C	True	431.0	0.00042140751611441374	5.327528967456071e-07	2.701607164530119
5426_G	True	1482.0	0.00066934401790301	1.3440643381023205e-06	2.5566196203200326
